Date,Price,Volume,CirSupply,Velocity,Valuation
2020-09-25,4.80,58455098,203365083,0.29,0.40
2020-09-26,4.60,50518031,203757814,0.25,0.28
2020-09-27,4.73,54737211,203817177,0.27,0.34
2020-09-28,4.86,73087795,203528436,0.36,0.63
2020-09-29,5.25,60706295,203718918,0.30,0.47
2020-09-30,5.37,70272991,203603016,0.35,0.64
2020-10-01,5.13,61756584,203753581,0.30,0.47
2020-10-02,4.91,70946923,203742640,0.35,0.60
2020-10-03,5.02,47157156,203732691,0.23,0.27
2020-10-04,5.31,51897909,203686311,0.25,0.34
2020-10-05,5.38,52689467,204048329,0.26,0.36
2020-10-06,4.73,63943090,204135662,0.31,0.46
2020-10-07,4.89,49672926,203907083,0.24,0.29
2020-10-08,5.05,50349911,203929610,0.25,0.31
2020-10-09,5.16,50981440,204027616,0.25,0.32
2020-10-10,5.53,50209083,204030569,0.25,0.33
2020-10-11,6.08,75633427,204226147,0.37,0.83
2020-10-12,5.99,63809114,204126207,0.31,0.59
2020-10-13,6.02,59558126,204193076,0.29,0.51
2020-10-14,5.75,60373346,204351006,0.30,0.50
2020-10-15,5.76,45217135,204436949,0.22,0.28
2020-10-16,5.39,46186660,204606544,0.23,0.27
2020-10-17,5.47,19594699,204341842,0.10,0.05
2020-10-18,5.76,31414280,204701931,0.15,0.14
2020-10-19,5.51,40429338,204491097,0.20,0.22
2020-10-20,5.04,48497146,204796238,0.24,0.28
2020-10-21,5.26,51690280,204502050,0.25,0.34
2020-10-22,5.43,53783096,204638293,0.26,0.38
2020-10-23,5.37,66416955,204777108,0.32,0.56
2020-10-24,5.56,53846608,204674505,0.26,0.38
2020-10-25,5.30,63278737,204841238,0.31,0.51
2020-10-26,5.15,76689946,205012553,0.37,0.72
2020-10-27,5.16,71605094,204849299,0.35,0.63
2020-10-28,4.81,64173175,204925022,0.31,0.47
2020-10-29,4.63,57223861,205048183,0.28,0.36
2020-10-30,4.62,69106840,205314778,0.34,0.52
2020-10-31,4.62,56568240,205153872,0.28,0.35
2020-11-01,4.74,57274714,205002773,0.28,0.37
2020-11-02,4.61,69486848,205245305,0.34,0.53
2020-11-03,4.48,68656670,205121825,0.33,0.50
2020-11-04,4.39,71489060,205117796,0.35,0.53
2020-11-05,4.51,45223079,205544773,0.22,0.22
2020-11-06,4.87,51389059,205463103,0.25,0.30
2020-11-07,4.62,63258580,205360842,0.31,0.44
2020-11-08,4.80,35029904,205650156,0.17,0.14
2020-11-09,5.13,46848202,205693833,0.23,0.27
2020-11-10,5.08,42339316,205533682,0.21,0.22
2020-11-11,5.03,40836117,205797299,0.20,0.20
2020-11-12,5.04,47056677,205490218,0.23,0.26
2020-11-13,5.21,35407167,205766108,0.17,0.15
2020-11-14,5.05,31212115,205667883,0.15,0.12
2020-11-15,4.98,24654423,205823141,0.12,0.07
2020-11-16,5.10,30038616,205883819,0.15,0.11
2020-11-17,5.29,38675882,205769247,0.19,0.19
2020-11-18,5.10,41105022,205980347,0.20,0.20
2020-11-19,5.09,30268670,206028672,0.15,0.11
2020-11-20,5.27,42445666,206061719,0.21,0.22
2020-11-21,5.89,56785382,206146010,0.28,0.45
2020-11-22,5.46,57509981,206273557,0.28,0.42
2020-11-23,5.80,51034804,206229642,0.25,0.36
2020-11-24,5.95,76551198,206262963,0.37,0.82
2020-11-25,5.92,62121749,206428404,0.30,0.54
2020-11-26,5.33,89240240,206310167,0.43,1.00
2020-11-27,5.36,44085365,206397719,0.21,0.24
2020-11-28,5.43,33908498,206629426,0.16,0.15
2020-11-29,5.43,35871571,206317277,0.17,0.16
2020-11-30,5.55,42774112,206726608,0.21,0.24
2020-12-01,5.27,49043443,206570261,0.24,0.30
2020-12-02,5.50,44708588,206636241,0.22,0.26
2020-12-03,5.50,35424962,206845702,0.17,0.16
2020-12-04,5.07,38558151,206860706,0.19,0.18
2020-12-05,5.26,31575032,206705868,0.15,0.12
2020-12-06,5.21,27982329,206767040,0.14,0.10
2020-12-07,5.10,25439415,206728628,0.12,0.08
2020-12-08,4.73,35121693,207114302,0.17,0.14
2020-12-09,4.81,39137196,206797740,0.19,0.17
2020-12-10,4.66,31249597,207031281,0.15,0.11
2020-12-11,4.71,40393136,207103495,0.20,0.18
2020-12-12,5.07,27690770,207116865,0.13,0.09
2020-12-13,5.19,33169870,207177865,0.16,0.13
2020-12-14,5.22,26629440,207397701,0.13,0.09
2020-12-15,5.30,30674463,207233103,0.15,0.12
2020-12-16,5.48,49229454,207263470,0.24,0.31
2020-12-17,5.36,63951491,207391741,0.31,0.51
2020-12-18,5.33,42722346,207447591,0.21,0.23
2020-12-19,5.29,38708401,207600163,0.19,0.18
2020-12-20,5.03,43517667,207371428,0.21,0.22
2020-12-21,5.04,52364738,207716279,0.25,0.32
2020-12-22,4.95,60966377,207661099,0.29,0.43
2020-12-23,4.38,76713312,207585657,0.37,0.60
2020-12-24,4.95,58387684,207703289,0.28,0.39
2020-12-25,4.91,44929248,207999765,0.22,0.23
2020-12-26,4.79,39209337,207792015,0.19,0.17
2020-12-27,4.83,58548537,207770510,0.28,0.38
2020-12-28,5.36,60024108,207801731,0.29,0.45
2020-12-29,5.63,69869353,207894258,0.34,0.64
2020-12-30,5.44,75153478,207899148,0.36,0.71
2020-12-31,6.49,76940990,208198810,0.37,0.89
2021-01-01,5.87,83882067,208094958,0.40,0.95
2021-01-02,5.41,110877446,208374458,0.53,1.53
2021-01-03,5.81,90487538,208387279,0.43,1.10
2021-01-04,6.00,104601806,208185732,0.50,1.51
2021-01-05,6.22,98002007,208241978,0.47,1.38
2021-01-06,6.68,115832941,208414763,0.56,2.06
2021-01-07,6.28,103438697,208285244,0.50,1.55
2021-01-08,5.95,107335611,208552115,0.51,1.58
2021-01-09,6.54,105146830,208533290,0.50,1.66
2021-01-10,6.43,121253522,208604934,0.58,2.17
2021-01-11,5.72,131998976,208705206,0.63,2.29
2021-01-12,5.70,98358916,208695443,0.47,1.27
2021-01-13,6.22,74269981,208847460,0.36,0.79
2021-01-14,6.44,83016511,208785829,0.40,1.02
2021-01-15,7.94,222023940,208825666,1.06,8.98
2021-01-16,9.03,163577782,208888434,0.78,5.54
2021-01-17,8.51,113138498,208878046,0.54,2.50
2021-01-18,9.49,103651749,209100253,0.50,2.33
2021-01-19,8.98,89498110,209002552,0.43,1.65
2021-01-20,8.90,91363993,209188194,0.44,1.70
2021-01-21,7.15,99362731,209273748,0.47,1.61
2021-01-22,8.01,101169307,209311756,0.48,1.87
2021-01-23,8.31,82163964,209294794,0.39,1.28
2021-01-24,8.24,72062349,209332126,0.34,0.98
2021-01-25,7.76,71900545,209337778,0.34,0.92
2021-01-26,7.72,68704972,209419673,0.33,0.83
2021-01-27,6.99,84256720,209437452,0.40,1.13
2021-01-28,8.13,93047508,209509759,0.44,1.60
2021-01-29,7.98,85114160,209649026,0.41,1.32
2021-01-30,8.05,54286856,209606542,0.26,0.54
2021-01-31,8.14,75952207,209606819,0.36,1.07
2021-02-01,9.21,70145574,209757308,0.33,1.03
2021-02-02,8.90,60091227,209882754,0.29,0.73
2021-02-03,9.28,61436394,209868963,0.29,0.80
2021-02-04,9.19,58310553,209799136,0.28,0.71
2021-02-05,12.16,120181820,209923951,0.57,3.99
2021-02-06,12.02,120540746,209922340,0.57,3.96
2021-02-07,13.92,114289912,209978756,0.54,4.12
2021-02-08,14.24,106669393,210033811,0.51,3.67
2021-02-09,15.09,77651989,210079506,0.37,2.06
2021-02-10,15.00,76889493,210214268,0.37,2.01
2021-02-11,17.78,90909710,210172596,0.43,3.33
2021-02-12,21.20,118406604,210245747,0.56,6.72
2021-02-13,20.25,81283653,210328632,0.39,3.02
2021-02-14,19.24,76184713,210417132,0.36,2.52
2021-02-15,22.46,139765301,210438125,0.66,9.91
2021-02-16,25.19,133622373,210456966,0.63,10.15
2021-02-17,23.86,100901060,210575360,0.48,5.48
2021-02-18,23.14,50960077,210531237,0.24,1.36
2021-02-19,22.87,37995549,210545273,0.18,0.74
2021-02-20,21.76,58509532,210519308,0.28,1.68
2021-02-21,21.59,55834588,210564957,0.27,1.52
2021-02-22,21.31,66064192,210741310,0.31,2.09
2021-02-23,20.13,107904585,210819990,0.51,5.27
2021-02-24,19.50,56153120,210879199,0.27,1.38
2021-02-25,17.76,45546571,210976124,0.22,0.83
2021-02-26,18.82,53272623,210939874,0.25,1.20
2021-02-27,19.17,39942249,211048338,0.19,0.69
2021-02-28,17.62,33344184,211125799,0.16,0.44
2021-03-01,18.61,25412538,211150465,0.12,0.27
2021-03-02,18.82,38158548,211220984,0.18,0.61
2021-03-03,21.44,35353664,211224795,0.17,0.60
2021-03-04,18.92,41616000,211249178,0.20,0.73
2021-03-05,18.69,25471562,211380171,0.12,0.27
2021-03-06,18.93,15871805,211447953,0.08,0.11
2021-03-07,19.49,21519485,211497644,0.10,0.20
2021-03-08,19.36,27198678,211458474,0.13,0.32
2021-03-09,21.13,34092511,211608758,0.16,0.55
2021-03-10,19.64,34960499,211602008,0.17,0.54
2021-03-11,19.29,26748104,211661123,0.13,0.31
2021-03-12,18.59,32130573,211719123,0.15,0.43
2021-03-13,19.38,26187118,211803574,0.12,0.30
2021-03-14,18.55,18662355,211865254,0.09,0.14
2021-03-15,20.04,44374370,211814412,0.21,0.88
2021-03-16,21.03,42094243,211881498,0.20,0.83
2021-03-17,20.91,36072081,211892065,0.17,0.61
2021-03-18,22.24,56945645,211960792,0.27,1.61
2021-03-19,22.29,32736993,212022129,0.15,0.53
2021-03-20,20.91,21617166,211959612,0.10,0.22
2021-03-21,20.51,24414798,211974833,0.12,0.27
2021-03-22,19.33,29782581,212044858,0.14,0.38
2021-03-23,18.78,26985585,212035454,0.13,0.30
2021-03-24,17.59,36031924,212012960,0.17,0.51
2021-03-25,17.21,41188343,212010153,0.19,0.65
2021-03-26,18.97,28818587,211966463,0.14,0.35
2021-03-27,18.71,24098798,211953559,0.11,0.24
2021-03-28,19.31,27239728,211986626,0.13,0.32
2021-03-29,20.28,30961074,211970144,0.15,0.43
2021-03-30,19.98,24130252,211979682,0.11,0.26
2021-03-31,19.11,31725979,212004490,0.15,0.43
2021-04-01,19.64,27856895,212048888,0.13,0.34
2021-04-02,20.41,23957246,212031087,0.11,0.26
2021-04-03,20.27,55703589,211986217,0.26,1.40
2021-04-04,21.74,31052237,211981025,0.15,0.47
2021-04-05,21.46,34063557,212029910,0.16,0.55
2021-04-06,21.77,46211395,212037075,0.22,1.03
2021-04-07,19.58,49661972,212036132,0.23,1.07
2021-04-08,20.52,24059275,211992816,0.11,0.26
2021-04-09,21.40,19971855,211999038,0.09,0.19
2021-04-10,21.06,30058694,211961518,0.14,0.42
2021-04-11,23.35,25545901,211965953,0.12,0.34
2021-04-12,22.05,36925780,210605883,0.18,0.68
2021-04-13,23.87,40606630,210605618,0.19,0.89
2021-04-14,27.10,57824415,210651901,0.27,2.04
2021-04-15,27.97,48605575,210673712,0.23,1.49
2021-04-16,25.58,39243049,210667629,0.19,0.89
2021-04-17,24.65,32450540,210669550,0.15,0.58
2021-04-18,21.38,63044633,210667227,0.30,1.91
2021-04-19,19.29,42388823,210650530,0.20,0.78
2021-04-20,21.25,50398584,210714625,0.24,1.22
2021-04-21,19.64,35408131,210669277,0.17,0.55
2021-04-22,18.77,43577638,210748541,0.21,0.80
2021-04-23,20.48,49948382,210738059,0.24,1.15
2021-04-24,18.39,25704641,210811202,0.12,0.27
2021-04-25,18.65,23603794,210770516,0.11,0.23
2021-04-26,22.07,34097505,210803329,0.16,0.58
2021-04-27,23.05,25520467,210752379,0.12,0.34
2021-04-28,22.96,28954268,210738970,0.14,0.43
2021-04-29,22.13,22800298,210719903,0.11,0.26
2021-04-30,22.73,23328856,210746263,0.11,0.28
2021-05-01,23.82,25377806,210764233,0.12,0.35
2021-05-02,23.10,19442412,210742302,0.09,0.20
2021-05-03,22.97,20957798,210744094,0.10,0.23
2021-05-04,21.04,32220584,210790170,0.15,0.49
2021-05-05,24.76,32852159,210790309,0.16,0.60
2021-05-06,25.53,51022026,210794301,0.24,1.50
2021-05-07,28.75,77266975,210747079,0.37,3.86
2021-05-08,29.44,46671007,210732538,0.22,1.44
2021-05-09,28.78,32337549,210763990,0.15,0.68
2021-05-10,25.34,37004442,210736379,0.18,0.78
2021-05-11,26.91,27274197,210735673,0.13,0.45
2021-05-12,22.68,35396166,210750625,0.17,0.64
2021-05-13,23.55,37129703,210749485,0.18,0.73
2021-05-14,25.77,26185406,210753005,0.12,0.40
2021-05-15,24.58,65361552,210764916,0.31,2.36
2021-05-16,24.32,41183809,210799791,0.20,0.93
2021-05-17,21.11,41882994,210757721,0.20,0.83
2021-05-18,22.82,27557030,210802019,0.13,0.39
2021-05-19,13.94,88228893,210727231,0.42,2.44
2021-05-20,17.00,49926223,210747795,0.24,0.95
2021-05-21,13.56,48017167,210799408,0.23,0.70
2021-05-22,12.24,35858450,210730154,0.17,0.35
2021-05-23,11.74,60209148,210740031,0.29,0.96
2021-05-24,14.44,39389316,210805125,0.19,0.50
2021-05-25,13.91,34854244,210779052,0.17,0.38
2021-05-26,15.26,26962164,210821621,0.13,0.25
2021-05-27,14.42,22041699,210760166,0.10,0.16
2021-05-28,12.72,27442035,210735473,0.13,0.22
2021-05-29,12.07,29177869,210737988,0.14,0.23
2021-05-30,12.59,19120257,210747798,0.09,0.10
2021-05-31,13.99,18923646,210829355,0.09,0.11
2021-06-01,13.76,18132286,210727715,0.09,0.10
2021-06-02,14.85,18260827,210806907,0.09,0.11
2021-06-03,16.64,25504341,210733004,0.12,0.24
2021-06-04,15.08,23751269,210833326,0.11,0.19
2021-06-05,14.87,19951283,210821092,0.09,0.13
2021-06-06,15.10,11918502,210751683,0.06,0.05
2021-06-07,13.41,18157070,210837225,0.09,0.10
2021-06-08,13.63,25220938,210780674,0.12,0.20
2021-06-09,13.94,21158413,210754182,0.10,0.14
2021-06-10,12.81,18234190,210737009,0.09,0.10
2021-06-11,11.94,17129005,210716923,0.08,0.08
2021-06-12,11.62,17762923,210743040,0.08,0.08
2021-06-13,12.50,16887115,210769747,0.08,0.08
2021-06-14,12.61,17502153,210785310,0.08,0.09
2021-06-15,13.36,17920805,210771912,0.09,0.10
2021-06-16,13.38,18515678,210789947,0.09,0.10
2021-06-17,13.60,24881384,210772965,0.12,0.19
2021-06-18,12.43,17523943,210759366,0.08,0.09
2021-06-19,11.94,13535997,210794767,0.06,0.05
2021-06-20,12.01,16584487,210827135,0.08,0.07
2021-06-21,9.55,29391954,210729217,0.14,0.19
2021-06-22,8.97,39012564,210844823,0.19,0.31
2021-06-23,10.10,24911347,210714925,0.12,0.14
2021-06-24,10.34,20160605,210762831,0.10,0.09
2021-06-25,9.14,24377755,210792859,0.12,0.12
2021-06-26,9.54,17712532,210847206,0.08,0.07
2021-06-27,10.05,17549012,210760629,0.08,0.07
2021-06-28,10.85,14686242,210743608,0.07,0.05
2021-06-29,11.58,26559780,217354249,0.12,0.17
2021-06-30,12.00,18679936,217474799,0.09,0.09
2021-07-01,11.11,16102726,217470339,0.07,0.06
2021-07-02,11.76,16083485,217605399,0.07,0.06
2021-07-03,11.82,13124506,217528218,0.06,0.04
2021-07-04,12.26,11820367,217681480,0.05,0.04
2021-07-05,13.55,33131794,217645925,0.15,0.31
2021-07-06,13.16,19284360,217712206,0.09,0.10
2021-07-07,12.93,14485925,217713698,0.07,0.06
2021-07-08,11.93,18336957,217801209,0.08,0.08
2021-07-09,13.16,26812984,217951080,0.12,0.20
2021-07-10,14.40,21292202,217935770,0.10,0.14
2021-07-11,14.06,20434368,218009833,0.09,0.12
2021-07-12,13.05,16818724,217945574,0.08,0.08
2021-07-13,12.11,22424316,218125733,0.10,0.13
2021-07-14,11.75,23848792,218106310,0.11,0.14
2021-07-15,11.43,19389842,218199144,0.09,0.09
2021-07-16,11.18,42538140,218211925,0.19,0.42
2021-07-17,11.00,26500778,218284442,0.12,0.16
2021-07-18,10.98,17451986,218395110,0.08,0.07
2021-07-19,9.96,19187767,218365234,0.09,0.08
2021-07-20,9.49,22480055,218343467,0.10,0.10
2021-07-21,10.42,21432156,218436104,0.10,0.10
2021-07-22,11.38,20746769,218492703,0.09,0.10
2021-07-23,11.46,18149275,218596693,0.08,0.08
2021-07-24,11.45,16657804,218690940,0.08,0.07
2021-07-25,11.45,12925449,218735964,0.06,0.04
2021-07-26,11.41,26367843,218717205,0.12,0.17
2021-07-27,11.71,16185661,218863073,0.07,0.06
2021-07-28,11.56,15110764,218820181,0.07,0.06
2021-07-29,11.76,13854652,218920650,0.06,0.05
2021-07-30,12.15,16534971,218958262,0.08,0.07
2021-07-31,12.61,17647360,218946468,0.08,0.08
2021-08-01,12.36,19893816,219092727,0.09,0.10
2021-08-02,12.49,12196354,219051511,0.06,0.04
2021-08-03,12.09,12572138,219136471,0.06,0.04
2021-08-04,12.79,12714014,219163506,0.06,0.04
2021-08-05,13.02,13305929,219334742,0.06,0.05
2021-08-06,13.58,15979045,219329436,0.07,0.07
2021-08-07,14.01,17013386,219329697,0.08,0.08
2021-08-08,13.13,14071763,219466209,0.06,0.05
2021-08-09,13.68,14597588,219516272,0.07,0.06
2021-08-10,14.09,14437281,219603705,0.07,0.06
2021-08-11,14.60,20261785,219579740,0.09,0.12
2021-08-12,14.04,16155361,219624859,0.07,0.08
2021-08-13,15.21,13923932,219659307,0.06,0.06
2021-08-14,15.55,16293865,219774980,0.07,0.09
2021-08-15,15.90,13201276,219870152,0.06,0.06
2021-08-16,15.85,19065742,219899436,0.09,0.12
2021-08-17,15.99,32797988,219962093,0.15,0.36
2021-08-18,18.00,33509387,219925024,0.15,0.42
2021-08-19,18.68,59948667,220035652,0.27,1.39
2021-08-20,18.92,29184929,220085298,0.13,0.33
2021-08-21,22.09,66228366,220164034,0.30,2.00
2021-08-22,21.86,51413367,220144448,0.23,1.19
2021-08-23,21.83,31542969,220234442,0.14,0.45
2021-08-24,19.62,29716149,220326574,0.13,0.36
2021-08-25,19.97,24427737,220367242,0.11,0.25
2021-08-26,17.97,21835465,220386533,0.10,0.18
2021-08-27,20.46,25210551,220430778,0.11,0.27
2021-08-28,21.34,22484082,220443801,0.10,0.22
2021-08-29,21.20,27400052,220548037,0.12,0.33
2021-08-30,22.10,36393100,220591914,0.16,0.60
2021-08-31,22.87,68985798,220662737,0.31,2.24
2021-09-01,25.35,47092368,220712960,0.21,1.15
2021-09-02,24.14,24207535,220787618,0.11,0.29
2021-09-03,24.14,23727194,220757177,0.11,0.28
2021-09-04,24.43,20809313,220893309,0.09,0.22
2021-09-05,25.76,21625038,220867047,0.10,0.25
2021-09-06,25.12,28140490,220928799,0.13,0.41
2021-09-07,20.91,55681455,220967605,0.25,1.33
2021-09-08,20.53,35392329,221051151,0.16,0.53
2021-09-09,27.00,76081626,221147663,0.34,3.20
2021-09-10,29.44,102215081,221184480,0.46,6.29
2021-09-11,27.29,55171680,221189102,0.25,1.70
2021-09-12,35.00,69657773,221270758,0.31,3.47
2021-09-13,35.63,119581808,221316588,0.54,10.40
2021-09-14,34.10,66970954,221408427,0.30,3.12
2021-09-15,34.13,35714878,221441207,0.16,0.89
2021-09-16,36.91,46359112,221455558,0.21,1.62
2021-09-17,33.41,47048705,221554687,0.21,1.51
2021-09-18,40.85,60573621,221608251,0.27,3.05
2021-09-19,44.54,58367832,221650345,0.26,3.09
2021-09-20,33.79,103341699,221701968,0.47,7.34
2021-09-21,30.44,92687878,221755983,0.42,5.32
2021-09-22,39.98,71615930,221809936,0.32,4.17
2021-09-23,41.52,66926292,221814650,0.30,3.78
2021-09-24,42.79,74303232,221909431,0.33,4.80
2021-09-25,39.52,40582968,221914214,0.18,1.32
2021-09-26,39.62,44956985,221990827,0.20,1.62
2021-09-27,37.34,33129985,222050777,0.15,0.83
2021-09-28,33.67,32086487,222084291,0.14,0.70
2021-09-29,33.95,31906058,222150971,0.14,0.70
2021-09-30,36.21,28865357,222211886,0.13,0.61
2021-10-01,37.84,29570095,222233781,0.13,0.67
2021-10-02,38.76,30008557,222283169,0.14,0.71
2021-10-03,38.79,24268345,222355409,0.11,0.46
2021-10-04,36.72,25372575,222385829,0.11,0.48
2021-10-05,36.73,22395769,222454038,0.10,0.37
2021-10-06,35.21,26818498,222510087,0.12,0.51
2021-10-07,36.73,24400986,222541069,0.11,0.44
2021-10-08,34.98,17428090,222630338,0.08,0.21
2021-10-09,35.22,12216300,222646353,0.05,0.11
2021-10-10,32.51,15600328,222744891,0.07,0.16
2021-10-11,32.07,15344687,222762068,0.07,0.15
2021-10-12,33.47,23803777,222834699,0.11,0.38
2021-10-13,34.65,23839980,222864588,0.11,0.40
2021-10-14,33.78,18675284,222897323,0.08,0.24
2021-10-15,33.01,16372301,222976066,0.07,0.18
2021-10-16,33.14,12332518,223023410,0.06,0.10
2021-10-17,32.41,10526903,223108671,0.05,0.07
2021-10-18,31.89,9856185,223101533,0.04,0.06
2021-10-19,35.13,25287664,223178283,0.11,0.45
2021-10-20,35.88,18398683,223239153,0.08,0.24
2021-10-21,34.33,18528361,223284096,0.08,0.24
2021-10-22,34.04,21507200,223349060,0.10,0.32
2021-10-23,35.77,19702228,223415576,0.09,0.28
2021-10-24,34.30,12938182,223413053,0.06,0.12
2021-10-25,35.27,12507478,223506131,0.06,0.11
2021-10-26,43.22,47297431,223532037,0.21,1.93
2021-10-27,36.76,49543592,223618381,0.22,1.80
2021-10-28,38.07,27782570,223632770,0.12,0.59
2021-10-29,39.42,21217537,223694433,0.09,0.35
2021-10-30,37.27,14454424,223767983,0.06,0.16
2021-10-31,37.26,13321602,223834828,0.06,0.13
2021-11-01,37.36,17158047,223856119,0.08,0.22
2021-11-02,37.07,15904119,223898419,0.07,0.19
2021-11-03,38.42,20277561,223968555,0.09,0.31
2021-11-04,37.52,17962500,224008525,0.08,0.24
2021-11-05,36.90,14107661,224097859,0.06,0.15
2021-11-06,36.30,12478933,224134669,0.06,0.11
2021-11-07,35.72,9324475,224168332,0.04,0.06
2021-11-08,36.70,13628840,224225153,0.06,0.14
2021-11-09,35.84,16588897,224284809,0.07,0.20
2021-11-10,32.11,31378715,224362859,0.14,0.63
2021-11-11,33.08,17526546,224386587,0.08,0.20
2021-11-12,32.04,15847812,224436678,0.07,0.16
2021-11-13,32.55,10052943,224500576,0.04,0.07
2021-11-14,31.88,8076719,224570017,0.04,0.04
2021-11-15,31.43,13572777,224633217,0.06,0.11
2021-11-16,28.41,24828305,224686056,0.11,0.35
2021-11-17,29.37,19506631,224739890,0.09,0.22
2021-11-18,26.64,20061100,224812566,0.09,0.21
2021-11-19,28.14,13947141,224845351,0.06,0.11
2021-11-20,29.42,11248680,224880459,0.05,0.07
2021-11-21,31.04,16775492,224944279,0.07,0.17
2021-11-22,32.07,36280846,224988725,0.16,0.83
2021-11-23,32.13,23963646,225054503,0.11,0.36
2021-11-24,30.41,24219382,225098029,0.11,0.35
2021-11-25,29.79,16289835,225102442,0.07,0.16
2021-11-26,26.93,26172047,225247118,0.12,0.36
2021-11-27,26.79,13862211,225241894,0.06,0.10
2021-11-28,27.40,12785033,225368927,0.06,0.09
2021-11-29,28.13,12225381,225352559,0.05,0.08
2021-11-30,27.55,15481697,225439752,0.07,0.13
2021-12-01,26.71,14795364,225489000,0.07,0.11
2021-12-02,28.38,16024082,225515675,0.07,0.14
2021-12-03,32.68,58736649,225580906,0.26,2.22
2021-12-04,28.13,66473015,225635423,0.29,2.44
2021-12-05,24.63,38221072,225681497,0.17,0.71
2021-12-06,24.42,33784039,225757410,0.15,0.55
2021-12-07,24.38,24614437,225807315,0.11,0.29
2021-12-08,25.24,23289249,225922834,0.10,0.27
2021-12-09,22.50,18886105,225909733,0.08,0.16
2021-12-10,22.58,18765944,225972423,0.08,0.16
2021-12-11,24.41,19909268,226089295,0.09,0.19
2021-12-12,24.57,14969960,226166154,0.07,0.11
2021-12-13,21.76,18106925,226192476,0.08,0.14
2021-12-14,21.21,17817857,226258817,0.08,0.13
2021-12-15,22.30,18644442,226184062,0.08,0.15
2021-12-16,21.75,14431071,226263947,0.06,0.09
2021-12-17,21.22,12567757,226194162,0.06,0.07
2021-12-18,23.18,11829336,226229172,0.05,0.06
2021-12-19,22.14,12346852,226258538,0.05,0.07
2021-12-20,21.51,13346814,226185685,0.06,0.07
2021-12-21,23.59,12876097,226272852,0.06,0.08
2021-12-22,27.29,32839991,226254515,0.15,0.57
2021-12-23,28.35,25173535,226193134,0.11,0.35
2021-12-24,26.90,17577755,226185587,0.08,0.16
2021-12-25,29.62,14125091,226203499,0.06,0.12
2021-12-26,32.20,27461025,226254622,0.12,0.47
2021-12-27,29.64,23839300,226188731,0.11,0.33
2021-12-28,26.63,33640468,226201057,0.15,0.59
2021-12-29,27.96,30795450,226262631,0.14,0.52
2021-12-30,30.26,33502033,226200711,0.15,0.66
2021-12-31,32.47,42462326,226224237,0.19,1.14
2022-01-01,36.17,46906639,226228922,0.21,1.55
2022-01-02,35.60,29049976,226247976,0.13,0.59
2022-01-03,39.30,45694159,226226426,0.20,1.60
2022-01-04,41.99,57237831,226210543,0.25,2.69
2022-01-05,38.79,54809360,226245620,0.24,2.28
2022-01-06,40.17,53991504,226228979,0.24,2.29
2022-01-07,38.53,87787421,226229471,0.39,5.80
2022-01-08,35.91,55370241,226243145,0.24,2.15
2022-01-09,34.98,54685033,226197495,0.24,2.04
2022-01-10,37.85,61259909,226242655,0.27,2.78
2022-01-11,38.74,55086112,226212516,0.24,2.30
2022-01-12,40.19,53757022,226222679,0.24,2.27
2022-01-13,37.63,46396241,226229895,0.21,1.58
2022-01-14,40.46,40148926,226234329,0.18,1.27
2022-01-15,39.22,25214758,226244834,0.11,0.49
2022-01-16,43.61,32950017,226202218,0.15,0.93
2022-01-17,39.21,39412793,226220753,0.17,1.19
2022-01-18,38.31,36598944,226251050,0.16,1.00
2022-01-19,37.12,30576006,286333856,0.11,0.42
2022-01-20,39.06,33026910,286356996,0.12,0.52
2022-01-21,34.42,85846273,286353463,0.30,3.09
2022-01-22,29.15,74300927,286374132,0.26,1.96
2022-01-23,34.40,62319669,286344089,0.22,1.63
2022-01-24,35.91,109191984,286343985,0.38,5.22
2022-01-25,35.80,70237961,286372564,0.25,2.15
2022-01-26,32.35,74241001,286326687,0.26,2.17
2022-01-27,30.09,48298852,286390967,0.17,0.86
2022-01-28,29.46,41883348,286349761,0.15,0.63
2022-01-29,29.07,30660686,286322127,0.11,0.33
2022-01-30,27.16,28714533,286362852,0.10,0.27
2022-01-31,28.14,31976515,286345143,0.11,0.35
2022-02-01,28.94,31744596,286332270,0.11,0.36
2022-02-02,26.38,24962190,286322226,0.09,0.20
2022-02-03,29.48,35568826,286384880,0.12,0.45
2022-02-04,31.03,36317687,286397759,0.13,0.50
2022-02-05,30.80,26923784,286360688,0.09,0.27
2022-02-06,31.25,21908760,286380184,0.08,0.18
2022-02-07,31.67,34519807,286409651,0.12,0.46
2022-02-08,30.48,29341930,286374574,0.10,0.32
2022-02-09,30.90,21097345,286392608,0.07,0.17
2022-02-10,29.14,30395633,286361029,0.11,0.33
2022-02-11,26.55,26133365,286364482,0.09,0.22
2022-02-12,27.04,26139492,286411040,0.09,0.23
2022-02-13,26.35,16191420,286328015,0.06,0.08
2022-02-14,27.18,21704930,286370309,0.08,0.16
2022-02-15,28.94,24705985,286351851,0.09,0.22
2022-02-16,28.53,17817445,286407511,0.06,0.11
2022-02-17,27.99,49230783,286417231,0.17,0.83
2022-02-18,26.96,31408755,286366131,0.11,0.32
2022-02-19,26.69,13684305,286357988,0.05,0.06
2022-02-20,26.24,20667014,286387193,0.07,0.14
2022-02-21,23.84,38708347,286375335,0.14,0.44
2022-02-22,24.86,28341387,286390305,0.10,0.24
2022-02-23,25.29,31155181,286341517,0.11,0.30
