Date,Price,Volume,CirSupply,Velocity,Valuation
2020-04-16,0.219200000,11818882,287734448,0.041075660,0.000369836
2020-04-17,0.216300000,12883028,287788188,0.044765660,0.000433457
2020-04-18,0.219200000,8828672,287759024,0.030680784,0.000206335
2020-04-19,0.230700000,11953572,287739341,0.041543057,0.000398148
2020-04-20,0.207600000,30812211,287804803,0.107059405,0.002379452
2020-04-21,0.205300000,38184871,287736659,0.132707703,0.003615607
2020-04-22,0.197000000,15648462,287733122,0.054385334,0.000582680
2020-04-23,0.196400000,12637963,287708284,0.043926310,0.000378958
2020-04-24,0.195300000,9194654,287838786,0.031943764,0.000199285
2020-04-25,0.196400000,7169033,287728931,0.024915925,0.000121926
2020-04-26,0.195500000,8507581,287815033,0.029559195,0.000170817
2020-04-27,0.198300000,51553681,287712400,0.179184773,0.006366854
2020-04-28,0.198600000,34649204,287749391,0.120414519,0.002879632
2020-04-29,0.204400000,9356844,287812891,0.032510164,0.000216033
2020-04-30,0.191300000,10429388,287816069,0.036236296,0.000251190
2020-05-01,0.192000000,10888391,287747766,0.037840053,0.000274919
2020-05-02,0.195200000,8908786,287835343,0.030950980,0.000186994
2020-05-03,0.194600000,7834568,287819609,0.027220412,0.000144189
2020-05-04,0.191900000,5914018,287713330,0.020555244,0.000081081
2020-05-05,0.189800000,8140769,287748498,0.028291266,0.000151915
2020-05-06,0.215600000,105896577,287714397,0.368061446,0.029207166
2020-05-07,0.194900000,24464166,287734962,0.085023266,0.001408923
2020-05-08,0.193900000,11112135,287763167,0.038615558,0.000289136
2020-05-09,0.191500000,10770042,287775958,0.037425092,0.000268222
2020-05-10,0.179700000,11099922,287791386,0.038569334,0.000267321
2020-05-11,0.179200000,17353225,287797115,0.060296732,0.000651517
2020-05-12,0.185500000,57512135,287718798,0.199890084,0.007411847
2020-05-13,0.189000000,40603905,287825894,0.141071063,0.003761297
2020-05-14,0.187500000,22447429,287822928,0.077990414,0.001140470
2020-05-15,0.183800000,11609978,287837791,0.040335142,0.000299029
2020-05-16,0.185500000,10492512,287695580,0.036470884,0.000246738
2020-05-17,0.191400000,12238636,287783088,0.042527295,0.000346160
2020-05-18,0.193500000,28628475,287736145,0.099495583,0.001915528
2020-05-19,0.186600000,28602883,287721136,0.099411825,0.001844114
2020-05-20,0.186500000,26714424,287829780,0.092813272,0.001606568
2020-05-21,0.179400000,27009588,287805747,0.093846589,0.001580008
2020-05-22,0.181300000,31357518,287706817,0.108991223,0.002153678
2020-05-23,0.186300000,17583768,287796334,0.061097957,0.000695451
2020-05-24,0.181400000,24333462,287748203,0.084565122,0.001297239
2020-05-25,0.190300000,21758114,287751098,0.075614354,0.001088046
2020-05-26,0.196300000,26382629,287765217,0.091681090,0.001649984
2020-05-27,0.195900000,27626391,287765758,0.096003052,0.001805529
2020-05-28,0.197300000,27360801,287795930,0.095070145,0.001783263
2020-05-29,0.198800000,35029512,287712450,0.121751812,0.002946913
2020-05-30,0.196800000,22788653,287694329,0.079211340,0.001234809
2020-05-31,0.197400000,16147842,287795851,0.056108668,0.000621451
2020-06-01,0.201600000,23129767,287744117,0.080383109,0.001302627
2020-06-02,0.199000000,24219106,287770518,0.084161177,0.001409538
2020-06-03,0.202600000,18973213,287719423,0.065943457,0.000881014
2020-06-04,0.217000000,39281834,287786820,0.136496293,0.004042979
2020-06-05,0.213600000,14170234,287719485,0.049250172,0.000518104
2020-06-06,0.211500000,39985139,287785239,0.138940898,0.004082917
2020-06-07,0.215400000,29404903,287800845,0.102171008,0.002248542
2020-06-08,0.218700000,19557659,287711029,0.067976744,0.001010577
2020-06-09,0.222700000,35086776,383709205,0.091441059,0.001862099
2020-06-10,0.227300000,29927717,383733568,0.077990875,0.001382570
2020-06-11,0.201700000,25461140,383683674,0.066359718,0.000888209
2020-06-12,0.211300000,11208888,383930502,0.029195096,0.000180102
2020-06-13,0.213300000,11060384,383865729,0.028813159,0.000177081
2020-06-14,0.212200000,14752922,383813365,0.038437749,0.000313517
2020-06-15,0.205400000,16322911,384618301,0.042439248,0.000369944
2020-06-16,0.216600000,14830854,384532073,0.038568575,0.000322200
2020-06-17,0.213300000,15591613,384540774,0.040546059,0.000350662
2020-06-18,0.211400000,15288770,384609782,0.039751381,0.000334048
2020-06-19,0.212700000,13137094,384664814,0.034152057,0.000248085
2020-06-20,0.211900000,14169755,384564153,0.036846270,0.000287686
2020-06-21,0.212100000,13263720,384507775,0.034495323,0.000252384
2020-06-22,0.209900000,15841644,384776289,0.041171050,0.000355792
2020-06-23,0.209700000,7954678,384771722,0.020673760,0.000089627
2020-06-24,0.206200000,19853254,384821542,0.051590808,0.000548824
2020-06-25,0.203600000,20096022,384733355,0.052233635,0.000555493
2020-06-26,0.203600000,22769528,384807785,0.059171174,0.000712850
2020-06-27,0.208800000,19791892,384860637,0.051426126,0.000552202
2020-06-28,0.205200000,20613158,384786725,0.053570346,0.000588879
2020-06-29,0.206500000,19902886,384776552,0.051725829,0.000552503
2020-06-30,0.209100000,16050516,384844878,0.041706457,0.000363715
2020-07-01,0.207600000,25789793,384764586,0.067027460,0.000932680
2020-07-02,0.210400000,41702942,384896996,0.108348318,0.002469961
2020-07-03,0.208400000,28371655,384822836,0.073726538,0.001132780
2020-07-04,0.205600000,27829577,385036561,0.072277751,0.001074069
2020-07-05,0.206900000,22930860,385072900,0.059549400,0.000733695
2020-07-06,0.213300000,24239916,385054613,0.062951890,0.000845295
2020-07-07,0.214600000,23579422,385078728,0.061232731,0.000804631
2020-07-08,0.209400000,27525802,385043157,0.071487577,0.001070133
2020-07-09,0.207700000,27251363,385039278,0.070775539,0.001040406
2020-07-10,0.208100000,25877751,385008280,0.067213492,0.000940124
2020-07-11,0.209000000,17510866,384965019,0.045486902,0.000432433
2020-07-12,0.214800000,24089618,384991657,0.062571793,0.000840991
2020-07-13,0.211700000,27630661,385117799,0.071745999,0.001089723
2020-07-14,0.215000000,20749893,385169298,0.053872137,0.000623975
2020-07-15,0.234900000,27916918,385172439,0.072479012,0.001233978
2020-07-16,0.233200000,25959108,385127461,0.067403939,0.001059495
2020-07-17,0.259200000,25274765,385150251,0.065623129,0.001116218
2020-07-18,0.269400000,25081095,385202717,0.065111418,0.001142120
2020-07-19,0.337600000,53708640,385162118,0.139444244,0.006564530
2020-07-20,0.338800000,57266741,385253604,0.148646868,0.007486088
2020-07-21,0.322700000,40723920,385218069,0.105716536,0.003606491
2020-07-22,0.379300000,53553781,385211347,0.139024411,0.007331030
2020-07-23,0.391300000,49739412,385264079,0.129104723,0.006522200
2020-07-24,0.377500000,32729611,385283505,0.084949421,0.002724193
2020-07-25,0.382700000,23665150,385374730,0.061408153,0.001443147
2020-07-26,0.417600000,26293702,385374318,0.068228994,0.001944010
2020-07-27,0.399200000,34267059,385367320,0.088920511,0.003156417
2020-07-28,0.375600000,19441888,385392165,0.050447024,0.000955865
2020-07-29,0.347800000,34795995,385473758,0.090268129,0.002833991
2020-07-30,0.337000000,14986593,385427231,0.038883069,0.000509508
2020-07-31,0.305000000,23419957,385362023,0.060773911,0.001126508
2020-08-01,0.281000000,21030004,385374274,0.054570336,0.000836796
2020-08-02,0.325800000,32452290,385420331,0.084199735,0.002309790
2020-08-03,0.326600000,29304467,385476136,0.076021482,0.001887508
2020-08-04,0.325700000,21982631,385290476,0.057054697,0.001060231
2020-08-05,0.340000000,28460335,385291876,0.073866949,0.001855151
2020-08-06,0.347300000,23996101,385271702,0.062283581,0.001347262
2020-08-07,0.335900000,18140238,385181512,0.047095298,0.000745015
2020-08-08,0.361800000,28019113,385198872,0.072739343,0.001914288
2020-08-09,0.436100000,35977145,385186833,0.093401804,0.003804491
2020-08-10,0.570400000,67081893,385213732,0.174142009,0.017297631
2020-08-11,0.523300000,71990569,385438571,0.186775728,0.018255411
2020-08-12,0.565600000,50178647,385453110,0.130180938,0.009585267
2020-08-13,0.527700000,65735399,385412626,0.170558499,0.015350899
2020-08-14,0.520000000,37252540,385420610,0.096654251,0.004857863
2020-08-15,0.511800000,13718533,385475371,0.035588610,0.000648220
2020-08-16,0.602700000,42010463,385450171,0.108990645,0.007159450
2020-08-17,0.564200000,24370298,385455087,0.063224740,0.002255315
2020-08-18,0.563500000,26440626,385432815,0.068599832,0.002651795
2020-08-19,0.508200000,129096462,385436332,0.334935893,0.057010919
2020-08-20,0.514700000,28215393,385499621,0.073191754,0.002757265
2020-08-21,0.433100000,46645207,385525017,0.120991387,0.006340114
2020-08-22,0.468400000,29260933,385493488,0.075905129,0.002698728
2020-08-23,0.482800000,34189853,385508484,0.088687680,0.003797466
2020-08-24,0.529300000,23588496,385549790,0.061181452,0.001981260
2020-08-25,0.464300000,32648884,385539961,0.084683529,0.003329635
2020-08-26,0.491100000,21325142,385535907,0.055312984,0.001502533
2020-08-27,0.503900000,29751351,385506259,0.077174756,0.003001200
2020-08-28,0.563500000,34825342,385550754,0.090326218,0.004597498
2020-08-29,0.538400000,29004417,385541395,0.075230357,0.003047132
2020-08-30,0.532400000,24391411,385507034,0.063270987,0.002131313
2020-08-31,0.510600000,20603032,385498071,0.053445227,0.001458474
2020-09-01,0.481500000,28259171,385536949,0.073298218,0.002586921
2020-09-02,0.445400000,26889643,385531484,0.069746944,0.002166709
2020-09-03,0.383500000,31019142,385582454,0.080447494,0.002481935
2020-09-04,0.376400000,23328642,385671504,0.060488375,0.001377189
2020-09-05,0.335300000,23280856,385680424,0.060363074,0.001221733
2020-09-06,0.342100000,20492412,385629947,0.053140094,0.000966046
2020-09-07,0.326100000,22682242,385671944,0.058812268,0.001127942
2020-09-08,0.316800000,18298747,385728990,0.047439387,0.000712957
2020-09-09,0.317400000,14705501,385663560,0.038130387,0.000461476
2020-09-10,0.349900000,29010274,385735630,0.075207661,0.001979102
2020-09-11,0.338900000,19310891,385742608,0.050061597,0.000849339
2020-09-12,0.329700000,17711750,385762715,0.045913587,0.000695027
2020-09-13,0.309000000,18542977,385789553,0.048065006,0.000713866
2020-09-14,0.320100000,11079416,385742640,0.028722300,0.000264073
2020-09-15,0.337600000,33702133,385783771,0.087360162,0.002576495
2020-09-16,0.321100000,51347372,385873519,0.133067881,0.005685737
2020-09-17,0.312400000,18496965,385875317,0.047935083,0.000717824
2020-09-18,0.318900000,16332828,385856626,0.042328750,0.000571380
2020-09-19,0.317900000,10532520,385847679,0.027297092,0.000236877
2020-09-20,0.310400000,11448934,385830612,0.029673471,0.000273312
2020-09-21,0.289800000,15520959,385867443,0.040223552,0.000468877
2020-09-22,0.300500000,8216686,385920985,0.021291108,0.000136220
2020-09-23,0.290500000,7125707,385930413,0.018463710,0.000099034
2020-09-24,0.301800000,10703357,385907889,0.027735521,0.000232162
2020-09-25,0.324200000,30391147,386072690,0.078718719,0.002008950
2020-09-26,0.316000000,12084797,386076975,0.031301523,0.000309612
2020-09-27,0.312800000,6539930,386076570,0.016939463,0.000089757
2020-09-28,0.323000000,20217084,386110969,0.052360811,0.000885554
2020-09-29,0.333500000,39786900,386208402,0.103019249,0.003539424
2020-09-30,0.334600000,11762612,386190185,0.030458081,0.000310407
2020-10-01,0.317900000,12766417,386208610,0.033055755,0.000347364
2020-10-02,0.329500000,25531320,386208835,0.066107551,0.001439984
2020-10-03,0.310900000,16929424,386305175,0.043823964,0.000597096
2020-10-04,0.301900000,6777873,386207854,0.017549807,0.000092984
2020-10-05,0.310900000,14836584,386333693,0.038403547,0.000458525
2020-10-06,0.294600000,10516460,386412984,0.027215596,0.000218207
2020-10-07,0.303200000,8922391,386369822,0.023092878,0.000161691
2020-10-08,0.301100000,8515367,386434298,0.022035743,0.000146206
2020-10-09,0.317500000,9850630,386551490,0.025483358,0.000206185
2020-10-10,0.308100000,12862950,386622399,0.033270060,0.000341035
2020-10-11,0.321300000,12704553,386604532,0.032861884,0.000346973
2020-10-12,0.325200000,12609250,386790286,0.032599706,0.000345603
2020-10-13,0.316300000,12824828,386723803,0.033162757,0.000347857
2020-10-14,0.320300000,21692254,386777040,0.056084648,0.001007500
2020-10-15,0.324300000,8985103,386834548,0.023227251,0.000174962
2020-10-16,0.319000000,10925085,386815969,0.028243624,0.000254467
2020-10-17,0.316700000,4762889,386881288,0.012310984,0.000047999
2020-10-18,0.313700000,3367396,386833210,0.008705032,0.000023771
2020-10-19,0.320000000,13455372,386979953,0.034770204,0.000386869
2020-10-20,0.310500000,14563536,386923198,0.037639346,0.000439892
2020-10-21,0.312300000,12842680,386926744,0.033191503,0.000344053
2020-10-22,0.314000000,10570713,386946605,0.027318274,0.000234334
